1 1519 2
1 1572 1
1 1724 1
1 1889 1
1 2806 1
1 3286 1
1 3724 1
1 3963 1
1 4909 1
1 5773 1
1 8538 1
1 9538 1
1 10264 1
1 10810 1
1 12434 1
2 17 1
2 1519 1
2 1638 1
2 2119 1
2 2842 1
2 3286 1
2 3725 1
2 3908 1
2 5196 1
2 5445 1
2 5907 1
2 7609 1
2 9725 1
2 9826 1
2 10820 1
2 11411 1
2 11652 1
2 11878 1
2 12139 1
3 177 1
3 444 1
3 465 1
3 1340 1
3 1519 1
3 2215 1
3 2431 1
3 3476 1
3 6327 1
3 6847 1
3 8227 1
3 9697 1
3 10151 1
3 11393 1
3 11765 1
3 12570 1
4 1519 2
4 1638 1
4 3286 1
4 5173 1
4 5576 1
4 6631 1
4 6791 1
4 6795 2
4 7024 1
4 8038 1
4 8771 1
4 9384 1
4 9410 1
4 12096 1
5 353 3
5 1513 1
5 1519 2
5 1645 1
5 3286 1
5 3309 1
5 3470 1
5 4667 1
5 5539 1
5 6093 1
5 6684 1
5 7827 1
5 9725 1
5 9789 1
5 9826 1
5 9831 1
5 10483 1
5 10822 1
5 11411 1
5 11449 1
5 11898 1
6 40 1
6 1340 1
6 1519 2
6 1567 1
6 1647 1
6 2068 2
6 2238 1
6 2246 1
6 2700 1
6 3286 1
6 3707 1
6 3791 1
6 3867 1
6 3894 1
6 4486 1
6 5481 2
6 5511 1
6 6012 2
6 6152 1
6 6354 1
6 6776 1
6 7519 2
6 7589 2
6 8071 1
6 8139 1
6 8338 1
6 8344 1
6 8347 1
6 8349 1
6 8350 1
6 8586 1
6 8769 1
6 8848 2
6 8895 1
6 9041 1
6 9187 1
6 9733 1
6 10448 3
6 10450 2
6 10485 1
6 10852 1
6 11537 1
6 11862 2
6 11900 1
6 12088 1
6 12439 2
6 12767 1
7 169 1
7 438 1
7 540 1
7 1519 3
7 1638 1
7 1645 4
7 1689 1
7 3309 1
7 3791 1
7 4631 3
7 5134 1
7 5145 1
7 5779 1
7 5918 1
7 5980 1
7 6165 1
7 6635 1
7 6725 1
7 6927 1
7 7441 1
7 7527 1
7 7528 3
7 8071 1
7 8613 1
7 8735 1
7 9031 1
7 9410 1
7 9631 1
7 9686 1
7 9891 1
7 10092 1
7 10302 1
7 10353 1
7 11658 1
7 11679 1
7 11687 1
7 11972 1
7 11998 1
7 12088 1
8 133 1
8 168 1
8 327 1
8 678 1
8 1271 1
8 1519 4
8 1563 1
8 1567 1
8 1638 1
8 1647 2
8 1847 1
8 1861 1
8 2115 1
8 2462 1
8 2556 1
8 2612 1
8 3286 1
8 3297 2
8 3309 1
8 3347 1
8 3675 1
8 3711 1
8 4124 1
8 4519 2
8 4968 1
8 4970 1
8 5169 2
8 5171 1
8 5536 1
8 5632 1
8 6243 1
8 6297 2
8 6310 1
8 6502 1
8 7609 1
8 7656 1
8 7999 1
8 8050 1
8 8247 1
8 8825 4
8 8853 1
8 8897 1
8 8898 2
8 8899 1
8 8911 1
8 9056 1
8 9105 1
8 9323 1
8 9416 1
8 9421 1
8 9535 1
8 9896 1
8 10072 1
8 10103 1
8 10302 1
8 10396 1
8 10456 1
8 10722 1
8 11016 1
8 11204 1
8 11568 1
8 11605 1
8 12647 1
8 12699 3
8 12788 1
8 12931 1
9 1350 1
9 3309 1
9 4907 1
9 6232 1
9 7661 1
9 8617 1
9 9535 1
9 9538 1
9 9896 1
9 10937 1
9 11219 1
9 12165 1
10 171 1
10 7361 1
10 10140 1
10 10448 1
11 479 1
11 565 1
11 1519 1
11 1638 1
11 2199 1
11 2704 1
11 3283 1
11 3309 1
11 3757 1
11 4078 1
11 4858 2
11 4909 2
11 6746 1
11 7022 1
11 7025 1
11 8198 1
11 9545 1
11 10174 1
11 10754 1
11 11136 1
11 11277 1
11 11602 1
12 17 3
12 51 1
12 152 1
12 166 1
12 693 1
12 811 1
12 1015 1
12 1034 1
12 1404 1
12 1511 1
12 1519 4
12 1567 1
12 1584 1
12 1610 1
12 1638 3
12 1753 1
12 2344 5
12 2359 2
12 2433 1
12 2467 1
12 2533 1
12 2535 3
12 3286 4
12 3309 1
12 3359 1
12 3416 2
12 3420 1
12 3675 1
12 3693 1
12 3702 1
12 3739 1
12 3752 1
12 3822 1
12 3861 1
12 3865 1
12 3925 1
12 4020 1
12 4264 1
12 4280 1
12 4324 1
12 4385 1
12 4421 1
12 4461 2
12 4823 1
12 5419 1
12 5425 1
12 5556 1
12 5826 1
12 5921 1
12 6559 1
12 6639 1
12 6719 1
12 6875 1
12 7111 2
12 7118 1
12 7472 1
12 7676 2
12 7720 1
12 7770 1
12 7776 1
12 7777 1
12 7779 1
12 7838 2
12 7894 1
12 7933 1
12 7958 1
12 8363 1
12 8408 1
12 8411 1
12 8466 1
12 8715 1
12 8771 1
12 8812 1
12 8832 1
12 8842 2
12 8844 1
12 9177 1
12 9202 1
12 9244 1
12 9272 1
12 9275 1
12 9305 2
12 9316 2
12 9317 4
12 9538 1
12 9618 1
12 9725 1
12 9826 12
12 9831 1
12 10014 1
12 10025 1
12 10031 1
12 10073 1
12 10246 1
12 10353 1
