1 114 1
1 128 1
1 414 1
1 467 1
1 490 1
1 634 1
1 672 1
1 732 1
1 867 1
1 1015 1
1 1039 1
1 1130 1
1 1135 1
1 1136 1
1 1210 1
1 1241 1
1 1386 1
1 1636 1
1 1778 1
1 1836 1
1 1857 1
1 1883 1
1 2176 1
1 2207 1
1 2223 1
1 2285 1
1 2360 1
1 2559 1
1 2604 1
1 2710 1
1 3231 2
1 3285 1
2 1 1
2 3 2
2 17 1
2 67 1
2 103 1
2 201 1
2 205 1
2 268 1
2 296 1
2 503 1
2 523 1
2 568 3
2 717 1
2 722 1
2 742 1
2 763 1
2 813 1
2 893 1
2 990 1
2 1071 1
2 1279 1
2 1343 2
2 1449 1
2 1652 1
2 1696 1
2 1769 1
2 1776 1
2 1777 1
2 1778 1
2 1827 1
2 1839 1
2 1923 1
2 1984 1
2 2008 1
2 2014 1
2 2015 1
2 2149 1
2 2154 1
2 2157 1
2 2194 1
2 2198 1
2 2199 1
2 2214 1
2 2336 1
2 2523 1
2 2525 1
2 2701 1
2 2708 1
2 2874 1
2 2881 1
2 2977 1
2 3141 2
2 3142 1
2 3214 1
2 3269 1
2 3276 1
2 3277 1
2 3298 1
3 16 1
3 41 1
3 46 1
3 69 1
3 74 1
3 81 1
3 139 1
3 140 1
3 186 1
3 193 1
3 203 1
3 229 1
3 237 1
3 262 1
3 263 1
3 270 1
3 284 2
3 302 1
3 338 1
3 364 1
3 452 1
3 505 2
3 506 1
3 517 1
3 522 1
3 535 1
3 546 1
3 583 1
3 606 1
3 636 1
3 679 1
3 683 1
3 714 1
3 734 1
3 781 1
3 834 1
3 856 5
3 858 1
3 867 2
3 874 2
3 903 1
3 914 1
3 918 1
3 919 2
3 932 1
3 933 1
3 954 1
3 990 1
3 1032 1
3 1057 1
3 1081 1
3 1137 1
3 1143 1
3 1151 1
3 1160 1
3 1191 1
3 1207 1
3 1213 1
3 1255 1
3 1260 4
3 1350 1
3 1362 1
3 1388 1
3 1418 1
3 1466 1
3 1485 1
3 1548 1
3 1580 1
3 1658 1
3 1671 1
3 1675 1
3 1683 1
3 1684 1
3 1685 1
3 1707 1
3 1709 1
3 1732 2
3 1818 1
3 1852 1
